timestamp,accel_x,accel_y,accel_z,gravity_x,gravity_y,gravity_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z,orient_w,mag_x,mag_y,mag_z,mag_cal_x,mag_cal_y,mag_cal_z,label
1761153055.6441987,4.091928005218506,-4.369589805603027,8.223350524902344,3.9479990005493164,-4.210954189300537,7.932041168212891,-0.012223439291119576,0.006780603900551796,-0.0019303337903693318,0.20521555840969086,-0.23152349889278412,0.9505668878555298,0.026572076603770256,-144.625,-6.356250286102295,-89.4625015258789,,,,Forward
1761153055.6522048,4.117061138153076,-4.403100967407227,8.250877380371094,3.9508771896362305,-4.2242817878723145,7.923516750335693,-0.00489305704832077,0.010445795953273773,-0.0019303337903693318,0.2054470330476761,-0.23225538432598114,0.950343906879425,0.02636989951133728,-144.71250915527344,-6.525000095367432,-89.20000457763672,,,,Forward
1761153055.6522048,4.131422996520996,-4.388739109039307,8.241302490234375,3.9553611278533936,-4.2187066078186035,7.924250602722168,-0.012223439291119576,0.008002334274351597,-0.0031520642805844545,0.20561715960502625,-0.23202422261238098,0.9503551721572876,0.026674311608076096,-144.3937530517578,-6.125,-88.7874984741211,,,,Forward
1761153055.674196,4.105093002319336,-4.387542247772217,8.218563079833984,3.9535491466522217,-4.230276107788086,7.918984413146973,-0.017110362648963928,0.004337143152952194,-0.0019303337903693318,0.20555241405963898,-0.23265908658504486,0.9502161741256714,0.026591869071125984,-144.90625,-6.525000095367432,-89.4000015258789,,,,Forward
1761153055.7177,4.088337421417236,-4.3624091148376465,8.208989143371582,3.945927143096924,-4.229874134063721,7.923000335693359,-0.009779978543519974,0.0031154127791523933,-0.0007086033001542091,0.20513342320919037,-0.2325890064239502,0.9503252506256104,0.026545168831944466,-144.4187469482422,-6.443749904632568,-88.8125,,,,Forward
1761153055.7206993,4.091928005218506,-4.386345386505127,8.222153663635254,3.933671236038208,-4.232077598571777,7.927916526794434,-0.012223439291119576,-0.0017715092981234193,0.0005131271900609136,0.20448170602321625,-0.23262418806552887,0.9504611492156982,0.02639877237379551,-144.5625,-6.368750095367432,-88.70625305175781,,,,Forward
1761153055.748697,4.094321250915527,-4.381558418273926,8.241302490234375,3.9436275959014893,-4.211796760559082,7.933768272399902,-0.007336517795920372,-0.007880161516368389,0.0005131271900609136,0.20493300259113312,-0.23158371448516846,0.9506088495254517,0.02672576531767845,-145.375,-6.349999904632568,-89.0250015258789,,,,Forward
1761153055.763695,4.096714973449707,-4.376770973205566,8.278404235839844,3.944927215576172,-4.204822063446045,7.936820983886719,-0.013445170596241951,-0.007880161516368389,0.0017348576802760363,0.20496800541877747,-0.23121649026870728,0.9506874084472656,0.026841124519705772,-144.7062530517578,-6.268750190734863,-89.13750457763672,,,,Forward
1761153055.7789352,4.106289386749268,-4.365999698638916,8.270026206970215,3.9591565132141113,-4.194040298461914,7.935441017150879,-0.018332092091441154,-0.006658431142568588,0.0005131271900609136,0.20567846298217773,-0.23073720932006836,0.9506416320800781,0.02715359255671501,-144.3125,-6.25,-88.8812484741211,,,,Forward
1761153055.80912,4.126635551452637,-4.342062950134277,8.273616790771484,3.9820761680603027,-4.186067581176758,7.928178787231445,-0.024440744891762733,-0.007880161516368389,0.0017348576802760363,0.20686647295951843,-0.23047712445259094,0.9504358172416687,0.027537332847714424,-144.5812530517578,-6.375,-89.46875,,,,Forward
