timestamp,accel_x,accel_y,accel_z,gravity_x,gravity_y,gravity_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z,orient_w,mag_x,mag_y,mag_z,mag_cal_x,mag_cal_y,mag_cal_z,label
1762365249.6938539,-1.104664921760559,-9.584135055541992,3.057875156402588,-1.2119719982147217,-9.315728187561035,2.8256735801696777,-0.15882496535778046,-0.015051720663905144,0.07415292412042618,-0.5965666174888611,-0.009392033331096172,0.11604779213666916,0.7940736413002014,-96.0875015258789,-3.5875000953674316,-50.275001525878906,,,,forward 2.0
1762365249.6968393,-1.046020746231079,-9.582938194274902,3.1213066577911377,-1.212124228477478,-9.317420959472656,2.8200221061706543,-0.12950342893600464,-0.046816714107990265,0.09125714749097824,-0.5967977643013,-0.010022210888564587,0.11684931814670563,0.7937746644020081,-95.82500457763672,-4.012500286102295,-50.306251525878906,,,,forward 2.0
1762365249.7233546,-1.0304620265960693,-9.587725639343262,3.1799509525299072,-1.2104041576385498,-9.317595481872559,2.820185661315918,-0.10506882518529892,-0.07613824307918549,0.1034744530916214,-0.5967748165130615,-0.010930338874459267,0.11791202425956726,0.7936227917671204,-96.5,-3.7437500953674316,-50.51250076293945,,,,forward 2.0
1762365249.7395566,-0.9933606386184692,-9.667912483215332,3.1500303745269775,-1.206764578819275,-9.317346572875977,2.822567939758301,-0.08185594528913498,-0.11034669727087021,0.11569175869226456,-0.5966507196426392,-0.012089891359210014,0.11916575580835342,0.7935119867324829,-95.7562484741211,-3.6000001430511475,-50.16875076293945,,,,forward 2.0
1762365249.7673028,-0.9789987802505493,-9.694242477416992,3.1081416606903076,-1.1999719142913818,-9.316009521484375,2.829866886138916,-0.05742133408784866,-0.13355958461761475,0.1291307955980301,-0.5963097214698792,-0.013450759463012218,0.12046507745981216,0.7935503125190735,-95.86250305175781,-3.612499952316284,-50.118751525878906,,,,forward 2.0
1762365249.7843046,-0.8964182138442993,-9.560198783874512,2.966917037963867,-1.1901670694351196,-9.314693450927734,2.838327407836914,-0.00855211541056633,-0.14455515146255493,0.13279598951339722,-0.5959129333496094,-0.014925455674529076,0.12167266011238098,0.7936376929283142,-95.5562515258789,-3.918750047683716,-50.35625076293945,,,,forward 2.0
1762365249.7995453,-0.7527998089790344,-9.418973922729492,2.8209049701690674,-1.1840999126434326,-9.313122749328613,2.846010208129883,0.03298672288656235,-0.13966822624206543,0.1437915563583374,-0.595551609992981,-0.01617741957306862,0.122897207736969,0.7936956882476807,-95.34375,-4.006249904632568,-50.400001525878906,,,,forward 2.0
1762365249.827703,-0.6498733162879944,-9.448894500732422,2.686861038208008,-1.1844778060913086,-9.313582420349121,2.8443479537963867,0.04886921867728233,-0.12134227156639099,0.15478713810443878,-0.5955987572669983,-0.01703735440969467,0.12405905872583389,0.7934615612030029,-95.2562484741211,-3.762500047683716,-50.868751525878906,,,,forward 2.0
1762365249.8448238,-0.6642351150512695,-9.523097038269043,2.5097317695617676,-1.1935272216796875,-9.316378593444824,2.8313775062561035,0.010995572432875633,-0.08102516829967499,0.15478713810443878,-0.5961461067199707,-0.017292875796556473,0.1250423640012741,0.7928904294967651,-95.3687515258789,-5.050000190734863,-49.962501525878906,,,,forward 2.0
1762365249.8744915,-0.5924259424209595,-9.547033309936523,2.2775485515594482,-1.2043957710266113,-9.320334434509277,2.813699245452881,-0.00488692382350564,-0.017495181411504745,0.14990021288394928,-0.5969100594520569,-0.01698938012123108,0.1253894865512848,0.7922670841217041,-95.26875305175781,-4.068749904632568,-50.22500228881836,,,,forward 2.0
