timestamp,accel_x,accel_y,accel_z,gravity_x,gravity_y,gravity_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z,orient_w,mag_x,mag_y,mag_z,mag_cal_x,mag_cal_y,mag_cal_z,label
1762365089.027606,-3.7639989852905273,-7.937310695648193,4.893797397613525,-3.642354965209961,-7.747570991516113,4.790041923522949,0.09529497474431992,0.1474384367465973,0.004514285828918219,0.05766168609261513,0.5025279521942139,-0.8174163103103638,0.2756292223930359,-91.45625305175781,1.03125,-96.5374984741211,,,,backward 2.0
1762365089.042606,-3.787935495376587,-8.322686195373535,4.958425521850586,-3.6408491134643555,-7.755860805511475,4.777757167816162,0.0757472887635231,0.10712132602930069,-0.02602897584438324,0.05807724595069885,0.5031027793884277,-0.8174178600311279,0.27448639273643494,-90.98125457763672,0.4375,-96.55000305175781,,,,backward 2.0
1762365089.0576067,-3.8118717670440674,-8.358591079711914,4.960819244384766,-3.6281511783599854,-7.767385959625244,4.768683433532715,0.07452555745840073,0.05703037604689598,-0.018698593601584435,0.05772857740521431,0.5036022663116455,-0.8174692392349243,0.2734890580177307,-91.26875305175781,0.7562500238418579,-97.57500457763672,,,,backward 2.0
1762365089.0876062,-3.711338996887207,-8.293963432312012,4.915339946746826,-3.6029539108276367,-7.788961887359619,4.752567768096924,0.024434607475996017,-0.0052778772078454494,-0.05901569873094559,0.056544896215200424,0.5045511722564697,-0.8173433542251587,0.27236124873161316,-91.32500457763672,-0.36250001192092896,-96.6312484741211,,,,backward 2.0
1762365089.1026058,-3.731684923171997,-8.390905380249023,4.970393657684326,-3.5655994415283203,-7.814881801605225,4.738168716430664,-0.032986726611852646,-0.022382104769349098,-0.0785633847117424,0.05468327924609184,0.5054827928543091,-0.8173116445541382,0.27110639214515686,-91.6937484741211,0.699999988079071,-96.5062484741211,,,,backward 2.0
1762365089.1319153,-3.4683845043182373,-8.212578773498535,4.804035663604736,-3.5209593772888184,-7.844263076782227,4.72297477722168,-0.06108652800321579,-0.04315152391791344,-0.10055453330278397,0.052396342158317566,0.5064900517463684,-0.8172804117202759,0.26976868510246277,-91.58125305175781,0.8500000238418579,-96.2874984741211,,,,backward 2.0
1762365089.1609175,-3.359473943710327,-7.997151851654053,4.7824931144714355,-3.470554828643799,-7.872276782989502,4.7136640548706055,-0.1014036312699318,-0.05170363560318947,-0.11521530151367188,0.04977088049054146,0.5072227716445923,-0.8173971176147461,0.26853296160697937,-91.39375305175781,1.024999976158142,-96.7249984741211,,,,backward 2.0
1762365089.163918,-3.2350046634674072,-7.952869415283203,4.784886360168457,-3.420844078063965,-7.894975662231445,4.712037086486816,-0.11239920556545258,-0.05903401970863342,-0.10421972721815109,0.047257211059331894,0.5075448751449585,-0.817721426486969,0.26738858222961426,-91.625,1.0750000476837158,-97.0250015258789,,,,backward 2.0
1762365089.205992,-3.182344436645508,-7.9145708084106445,4.833956241607666,-3.3751893043518066,-7.910277366638184,4.719291687011719,-0.07330383360385895,-0.07125132530927658,-0.12498914450407028,0.045015063136816025,0.5073843598365784,-0.8182526230812073,0.26645341515541077,-91.7437515258789,-0.20000000298023224,-97.01875305175781,,,,backward 2.0
1762365089.2089252,-3.072237014770508,-7.784117698669434,4.850711822509766,-3.3404836654663086,-7.91960334777832,4.728337287902832,-0.06108652800321579,-0.049260176718235016,-0.0883372351527214,0.043388258665800095,0.5070716738700867,-0.8187760710716248,0.26570963859558105,-91.8375015258789,1.15625,-96.3812484741211,,,,backward 2.0
1762365089.2370434,-3.037529230117798,-7.742228984832764,4.854301929473877,-3.3107597827911377,-7.92408561706543,4.741714000701904,-0.028099803254008293,-0.019938644021749496,-0.08222857862710953,0.04219633340835571,0.5064996480941772,-0.8194581270217896,0.26488861441612244,-92.4375,0.9750000238418579,-96.54375457763672,,,,backward 2.0
1762365089.2529635,-3.056678533554077,-7.608185291290283,4.759753227233887,-3.295867443084717,-7.922273635864258,4.755096912384033,-0.02321288175880909,0.004495966713875532,-0.05535050854086876,0.04162206873297691,0.505873441696167,-0.8199658989906311,0.2646045386791229,-92.07500457763672,1.2000000476837158,-96.13750457763672,,,,backward 2.0
1762365089.267576,-3.043513298034668,-7.471747398376465,4.703502655029297,-3.300873041152954,-7.913663864135742,4.76594877243042,-0.02565634250640869,0.015491541475057602,-0.005259558092802763,0.042020492255687714,0.5052934885025024,-0.8202586770057678,0.26474225521087646,-92.4375,1.0500000715255737,-96.5,,,,backward 2.0
1762365089.2976198,-3.2936487197875977,-7.603397846221924,4.680763244628906,-3.332284688949585,-7.9006218910217285,4.765727519989014,0.0012217286275699735,0.03992615267634392,0.020396782085299492,0.043505940586328506,0.5051789283752441,-0.8199797868728638,0.2655835747718811,-92.28125,0.30000001192092896,-96.0687484741211,,,,backward 2.0
1762365089.3125772,-3.4815495014190674,-7.608185291290283,4.680763244628906,-3.371333599090576,-7.8911309242248535,4.753973007202148,-0.04398230090737343,0.017935002222657204,0.05582696571946144,0.04516036808490753,0.5056264996528625,-0.8192629218101501,0.2666657269001007,-91.88750457763672,1.09375,-96.3812484741211,,,,backward 2.0
1762365089.342578,-3.807084560394287,-7.9839863777160645,4.812413215637207,-3.4078638553619385,-7.885974407196045,4.736453056335449,-0.06475171446800232,0.058252107352018356,0.04971831291913986,0.046960510313510895,0.5063450336456299,-0.8185710310935974,0.267115980386734,-92.20000457763672,1.287500023841858,-96.28125,,,,backward 2.0
1762365089.3577738,-4.630496978759766,-9.300488471984863,5.134357929229736,-3.4164881706237793,-7.8803324699401855,4.739628314971924,0.06719517707824707,0.05458691716194153,-0.005259558092802763,0.04788118600845337,0.5060989260673523,-0.8188380002975464,0.26660001277923584,-91.7249984741211,1.274999976158142,-96.0625,,,,backward 2.0
1762365089.3727736,-6.1181440353393555,-11.80184268951416,6.205512046813965,-3.329315662384033,-7.890932559967041,4.783822059631348,0.22846360504627228,-0.09690766036510468,-0.20806682109832764,0.04453118145465851,0.5041757822036743,-0.8210364580154419,0.26405107975006104,-93.63750457763672,0.543749988079071,-96.2249984741211,,,,backward 2.0
1762365089.4027748,-7.723079681396484,-16.43951988220215,8.241302490234375,-3.04728364944458,-7.97614860534668,4.830240249633789,0.24434609711170197,-0.46709200739860535,-0.7810584306716919,0.031835269182920456,0.5027891397476196,-0.8248051404953003,0.25668269395828247,-95.6312484741211,-0.581250011920929,-95.45625305175781,,,,backward 2.0
1762365089.4177825,-8.405267715454102,-21.622947692871094,9.73493480682373,-2.5396790504455566,-8.200390815734863,4.747603416442871,-0.2724458873271942,-1.0070968866348267,-1.8732855319976807,0.007168279029428959,0.5079083442687988,-0.8263381719589233,0.2431933730840683,-98.2562484741211,0.918749988079071,-93.6624984741211,,,,backward 2.0
1762365089.447782,-6.229448318481445,-20.642751693725586,9.962329864501953,-1.8149622678756714,-8.54222583770752,4.469047546386719,-1.3915510177612305,-1.4884586334228516,-2.7602617740631104,-0.02928297407925129,0.5209245085716248,-0.8232065439224243,0.22385519742965698,-101.41875457763672,1.46875,-93.4124984741211,,,,backward 2.0
1762365089.4627833,-1.1956232786178589,-16.607074737548828,8.757132530212402,-1.0015345811843872,-8.85653305053711,4.098151683807373,-2.459343433380127,-1.5434365272521973,-3.456648111343384,-0.06764382123947144,0.5353018641471863,-0.8181539177894592,0.19874705374240875,-104.73750305175781,2.40625,-91.6812515258789,,,,backward 2.0
1762365089.477774,2.065711498260498,-14.22540283203125,8.326276779174805,-0.17680644989013672,-9.017497062683105,3.8587045669555664,-1.9352210760116577,-1.2147910594940186,-3.8488237857818604,-0.10073727369308472,0.5414609909057617,-0.8174374103546143,0.1687248945236206,-108.65625,2.987499952316284,-91.26875305175781,,,,backward 2.0
1762365089.5077834,3.469581365585327,-10.378823280334473,7.434646129608154,0.5599173307418823,-8.978534698486328,3.912609100341797,-0.6206390857696533,-0.525735080242157,-3.7791850566864014,-0.12450649589300156,0.5339276194572449,-0.8247038722038269,0.1388631910085678,-109.3812484741211,1.149999976158142,-92.5374984741211,,,,backward 2.0
1762365089.5367372,3.744849920272827,-5.683698654174805,5.281567096710205,1.253253698348999,-8.800724029541016,4.148822784423828,0.9370672702789307,-0.022382104769349098,-3.6337990760803223,-0.1441718339920044,0.5174511075019836,-0.8363327383995056,0.10957419127225876,-111.35625457763672,0.9375,-93.8187484741211,,,,backward 2.0
1762365089.539737,3.0399229526519775,-1.7653095722198486,4.547916412353516,2.0835928916931152,-8.502518653869629,4.427408218383789,1.4123204946517944,-0.32537126541137695,-3.7461984157562256,-0.1732071340084076,0.4943090081214905,-0.8478748202323914,0.08225739002227783,-114.26875305175781,-1.7000000476837158,-95.90625,,,,backward 2.0
1762365089.5678122,2.484598398208618,0.8724818229675293,3.422905445098877,3.045100212097168,-8.09740924835205,4.625521183013916,1.9523253440856934,-1.9551597833633423,-4.258103370666504,-0.21388907730579376,0.4674355983734131,-0.8556946516036987,0.05951588228344917,-117.5062484741211,-4.9375,-97.2249984741211,,,,backward 2.0
1762365089.5818908,2.5240933895111084,2.5791473388671875,2.0776796340942383,3.900947093963623,-7.724996566772461,4.6198649406433105,1.4477506875991821,-2.393760919570923,-3.968553304672241,-0.25205883383750916,0.4483293890953064,-0.856742799282074,0.03819642961025238,-123.6187515258789,-9.5625,-96.83125305175781,,,,backward 2.0
1762365089.6121438,2.858006238937378,3.8741064071655273,1.9879181385040283,4.641337871551514,-7.443241119384766,4.392295837402344,0.2076941877603531,-2.0516765117645264,-3.5898168087005615,-0.2854621708393097,0.4411837160587311,-0.8506855368614197,0.014227625913918018,-126.03125,-13.68125057220459,-97.03125,,,,backward 2.0
1762365089.6271408,2.907075881958008,5.7184062004089355,1.8790074586868286,5.194333553314209,-7.269268035888672,4.051265716552734,-1.0995573997497559,-1.7584611177444458,-3.2049717903137207,0.3138730525970459,-0.44158485531806946,0.8405249118804932,0.0021032069344073534,-128.1125030517578,-14.449999809265137,-95.5062484741211,,,,backward 2.0
1762365089.6574242,4.217593669891357,7.504061698913574,1.098680853843689,5.355912685394287,-7.231409072875977,3.906024932861328,-0.32131510972976685,-1.7938913106918335,-1.2880765199661255,0.32641127705574036,-0.4408762454986572,0.8361123204231262,0.00014919905515853316,-129.56875610351562,-15.43125057220459,-94.4375,,,,backward 2.0
1762365089.6728163,3.291255235671997,4.618528366088867,-1.469694972038269,5.108238220214844,-7.462479114532471,3.8017659187316895,-0.45326200127601624,-0.2862758934497833,0.6471444964408875,-0.31597912311553955,0.4542986750602722,-0.8329053521156311,0.006211744621396065,-129.0625,-14.887499809265137,-93.70000457763672,,,,backward 2.0
1762365089.6878238,-1.025674819946289,3.2996327877044678,-2.0202322006225586,4.528002738952637,-7.878772735595703,3.695706367492676,-1.3976596593856812,1.1333749294281006,2.307476282119751,-0.2901332974433899,0.4769260287284851,-0.829419732093811,0.02066826820373535,-126.8125,-11.387499809265137,-92.54375457763672,,,,backward 2.0
1762365089.7178302,-5.885961055755615,3.9411284923553467,-2.3661131858825684,3.8068432807922363,-8.345293998718262,3.4785242080688477,-1.55892813205719,1.3679472208023071,3.4559028148651123,-0.2620115876197815,0.5040388107299805,-0.8218919038772583,0.04229137301445007,-123.2437515258789,-9.737500190734863,-91.6187515258789,,,,backward 2.0
1762365089.7328432,-10.00900650024414,4.163736820220947,-3.3630642890930176,2.986100435256958,-8.836190223693848,3.039912223815918,-2.2198843955993652,0.7326473593711853,3.9177169799804688,-0.2352110594511032,0.5382716059684753,-0.8062869906425476,0.06957612186670303,-120.17500305175781,-4.893750190734863,-89.9312515258789,,,,backward 2.0
1762365089.763695,-11.63309097290039,2.0405781269073486,-4.641268253326416,1.951875925064087,-9.287891387939453,2.4822120666503906,-3.0030136108398438,0.4003366529941559,4.742384910583496,-0.20406225323677063,0.5760592222213745,-0.7845040559768677,0.10520390421152115,-116.20625305175781,-1.7062500715255737,-86.9749984741211,,,,backward 2.0
1762365089.778608,-12.71142578125,-1.8251506090164185,-4.528767108917236,0.7376605272293091,-9.545690536499023,2.138166904449463,-2.4605650901794434,0.13277766108512878,5.736873626708984,-0.16787247359752655,0.6023619174957275,-0.7656310200691223,0.15095742046833038,-111.07500457763672,1.899999976158142,-84.92500305175781,,,,backward 2.0
